STT,CMND,DOTTHI,MADOTTHI,NGAYTHI,NAMTHI,MAMONTHI,TENMONTHI,DIEM,THANGDIEM,MADVTCTDL,TENDVTCTDL
19065,TS_8022,2,253,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"83,5",150,DMS,Trường Đại học Tài chính - Marketing
19066,TS_8023,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,"96,5",150,TCT,Trường Đại học Cần Thơ
19067,TS_8023,6,CTU256,17/07/2025,2025,DI_VS,Địa lí _ VSAT,108,150,TCT,Trường Đại học Cần Thơ
19068,TS_8023,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,"94,5",150,TCT,Trường Đại học Cần Thơ
19069,TS_8023,6,CTU256,17/07/2025,2025,SU_VS,Lịch sử - VSAT,113,150,TCT,Trường Đại học Cần Thơ
19109,TS_8038,5,HUBSA255,29/06/2025,2025,M1,Toán,"129,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19110,TS_8038,5,HUBSA255,29/06/2025,2025,M7,Địa lý,"81,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19111,TS_8038,5,HUBSA255,29/06/2025,2025,M2,Vật lý,127,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19115,TS_8041,4,254,11/05/2025,2025,LI_VS,Vật lí - VSAT,"57,5",150,SGD,Trường Đại học Sài Gòn
19116,TS_8041,4,254,11/05/2025,2025,TO_VS,Toán - VSAT,"58,5",150,SGD,Trường Đại học Sài Gòn
19117,TS_8041,4,254,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,92,150,SGD,Trường Đại học Sài Gòn
19118,TS_8041,4,254,11/05/2025,2025,DI_VS,Địa lí - VSAT,"90,5",150,SGD,Trường Đại học Sài Gòn
19143,TS_8054,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,"84,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
19144,TS_8054,4,25-4,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,"103,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
19145,TS_8054,4,25-4,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"90,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
19202,TS_8085,4,DOT4,05/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"126,5",150,SPD,Trường Đại học Đồng Tháp
19203,TS_8085,4,DOT4,05/07/2025,2025,VA_VS,Ngữ văn - VSAT,121,150,SPD,Trường Đại học Đồng Tháp
19204,TS_8085,4,DOT4,05/07/2025,2025,TO_VS,Toán - VSAT,"96,5",150,SPD,Trường Đại học Đồng Tháp
19206,TS_8085,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"111,5",150,TCT,Trường Đại học Cần Thơ
19207,TS_8085,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,"120,5",150,TCT,Trường Đại học Cần Thơ
19210,TS_8085,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,"90,5",150,TCT,Trường Đại học Cần Thơ
19219,TS_8090,5,HUBSA255,29/06/2025,2025,M3,Hoá,80,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19220,TS_8090,5,HUBSA255,29/06/2025,2025,M2,Vật lý,"90,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19221,TS_8090,5,HUBSA255,29/06/2025,2025,M1,Toán,"102,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19223,TS_8092,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,"117,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
19224,TS_8092,4,25-4,07/06/2025,2025,LI_VS,Vật lí - VSAT,86,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
19225,TS_8092,4,25-4,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,"125,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
19226,TS_8092,4,25-4,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,67,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
19255,TS_8111,3,HUBSA253,18/05/2025,2025,M1,Toán,"89,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19256,TS_8111,3,HUBSA253,18/05/2025,2025,M2,Vật lý,"67,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19257,TS_8111,3,HUBSA253,18/05/2025,2025,M3,Hoá,91,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19260,TS_8111,5,HUBSA255,29/06/2025,2025,M3,Hoá,"98,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19261,TS_8111,5,HUBSA255,29/06/2025,2025,M2,Vật lý,103,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19262,TS_8111,5,HUBSA255,29/06/2025,2025,M1,Toán,95,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19273,TS_8117,5,HUBSA255,29/06/2025,2025,M2,Vật lý,110,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19274,TS_8117,5,HUBSA255,29/06/2025,2025,M1,Toán,"106,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19275,TS_8117,5,HUBSA255,29/06/2025,2025,M3,Hoá,94,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19285,TS_8122,4,DOT4,05/07/2025,2025,VA_VS,Ngữ văn - VSAT,"92,5",150,SPD,Trường Đại học Đồng Tháp
19286,TS_8122,4,DOT4,05/07/2025,2025,DI_VS,Địa lí - VSAT,86,150,SPD,Trường Đại học Đồng Tháp
19287,TS_8122,4,DOT4,05/07/2025,2025,SU_VS,Lịch sử - VSAT,"117,5",150,SPD,Trường Đại học Đồng Tháp
19288,TS_8122,4,DOT4,05/07/2025,2025,TO_VS,Toán - VSAT,84,150,SPD,Trường Đại học Đồng Tháp
19323,TS_8143,4,254,11/05/2025,2025,TO_VS,Toán - VSAT,80,150,SGD,Trường Đại học Sài Gòn
19324,TS_8143,4,254,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,76,150,SGD,Trường Đại học Sài Gòn
19325,TS_8143,4,254,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,"118,5",150,SGD,Trường Đại học Sài Gòn
19350,TS_8156,5,CTU255,06/06/2025,2025,VA_VS,Ngữ văn - VSAT,114,150,TCT,Trường Đại học Cần Thơ
19351,TS_8156,5,CTU255,06/06/2025,2025,N1_VS,Tiếng Anh - VSAT,117,150,TCT,Trường Đại học Cần Thơ
19354,TS_8156,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,"126,5",150,TCT,Trường Đại học Cần Thơ
19355,TS_8157,1,CTU251,22/03/2025,2025,TO_VS,Toán - VSAT,97,150,TCT,Trường Đại học Cần Thơ
19356,TS_8157,1,CTU251,22/03/2025,2025,N1_VS,Tiếng Anh - VSAT,66,150,TCT,Trường Đại học Cần Thơ
19357,TS_8157,1,CTU251,22/03/2025,2025,VA_VS,Ngữ văn - VSAT,112,150,TCT,Trường Đại học Cần Thơ
19358,TS_8158,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,"56,5",150,SGD,Trường Đại học Sài Gòn
19359,TS_8158,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"59,5",150,SGD,Trường Đại học Sài Gòn
19360,TS_8158,3,253,10/05/2025,2025,VA_VS,Ngữ văn - VSAT,114,150,SGD,Trường Đại học Sài Gòn
19363,TS_8158,1,251,12/04/2025,2025,N1_VS,Tiếng Anh - VSAT,"62,5",150,DMS,Trường Đại học Tài chính - Marketing
19364,TS_8158,1,251,12/04/2025,2025,TO_VS,Toán - VSAT,"44,5",150,DMS,Trường Đại học Tài chính - Marketing
19365,TS_8158,1,251,12/04/2025,2025,VA_VS,Ngữ văn - VSAT,"97,5",150,DMS,Trường Đại học Tài chính - Marketing
19372,TS_8163,3,DOT3,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,"100,5",150,SPD,Trường Đại học Đồng Tháp
19373,TS_8163,3,DOT3,07/06/2025,2025,SU_VS,Lịch sử - VSAT,113,150,SPD,Trường Đại học Đồng Tháp
19374,TS_8163,2,DOT2,17/05/2025,2025,TO_VS,Toán - VSAT,70,150,SPD,Trường Đại học Đồng Tháp
19375,TS_8163,2,DOT2,17/05/2025,2025,HO_VS,Hóa học - VSAT,60,150,SPD,Trường Đại học Đồng Tháp
19376,TS_8163,3,DOT3,07/06/2025,2025,TO_VS,Toán - VSAT,"89,5",150,SPD,Trường Đại học Đồng Tháp
19377,TS_8163,2,DOT2,17/05/2025,2025,SU_VS,Lịch sử - VSAT,"67,5",150,SPD,Trường Đại học Đồng Tháp
19378,TS_8163,2,DOT2,17/05/2025,2025,VA_VS,Ngữ văn - VSAT,"106,5",150,SPD,Trường Đại học Đồng Tháp
19383,TS_8166,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,78,150,TCT,Trường Đại học Cần Thơ
19385,TS_8166,4,CTU254,23/05/2025,2025,VA_VS,Ngữ văn - VSAT,"108,5",150,TCT,Trường Đại học Cần Thơ
19386,TS_8166,4,CTU254,23/05/2025,2025,SU_VS,Lịch sử - VSAT,97,150,TCT,Trường Đại học Cần Thơ
19410,TS_8184,4,HUBSA254,01/06/2025,2025,M1,Toán,"88,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19411,TS_8184,4,HUBSA254,01/06/2025,2025,M2,Vật lý,"56,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19412,TS_8184,5,HUBSA255,29/06/2025,2025,M1,Toán,73,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19413,TS_8184,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,67,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19414,TS_8184,4,HUBSA254,01/06/2025,2025,M6,Lịch sử,66,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19415,TS_8184,5,HUBSA255,29/06/2025,2025,M2,Vật lý,"68,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19420,TS_8186,2,CTU252,12/04/2025,2025,TO_VS,Toán - VSAT,104,150,TCT,Trường Đại học Cần Thơ
19421,TS_8186,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,"107,5",150,TCT,Trường Đại học Cần Thơ
19422,TS_8186,3,CTU253,26/04/2025,2025,N1_VS,Tiếng Anh - VSAT,80,150,TCT,Trường Đại học Cần Thơ
19423,TS_8186,3,CTU253,26/04/2025,2025,TO_VS,Toán - VSAT,"118,5",150,TCT,Trường Đại học Cần Thơ
19424,TS_8186,3,CTU253,26/04/2025,2025,LI_VS,Vật lí - VSAT,100,150,TCT,Trường Đại học Cần Thơ
19425,TS_8186,5,CTU255,06/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"78,5",150,TCT,Trường Đại học Cần Thơ
19426,TS_8186,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"100,5",150,TCT,Trường Đại học Cần Thơ
19428,TS_8186,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,"123,5",150,TCT,Trường Đại học Cần Thơ
19429,TS_8186,5,CTU255,06/06/2025,2025,LI_VS,Vật lí - VSAT,"102,5",150,TCT,Trường Đại học Cần Thơ
19430,TS_8186,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,115,150,TCT,Trường Đại học Cần Thơ
19431,TS_8186,6,CTU256,17/07/2025,2025,LI_VS,Vật lí - VSAT,97,150,TCT,Trường Đại học Cần Thơ
19432,TS_8186,2,CTU252,12/04/2025,2025,VA_VS,Ngữ văn - VSAT,103,150,TCT,Trường Đại học Cần Thơ
19433,TS_8186,4,CTU254,23/05/2025,2025,N1_VS,Tiếng Anh - VSAT,84,150,TCT,Trường Đại học Cần Thơ
19434,TS_8186,2,CTU252,12/04/2025,2025,N1_VS,Tiếng Anh - VSAT,75,150,TCT,Trường Đại học Cần Thơ
19435,TS_8186,2,CTU252,12/04/2025,2025,LI_VS,Vật lí - VSAT,88,150,TCT,Trường Đại học Cần Thơ
19436,TS_8186,4,CTU254,23/05/2025,2025,LI_VS,Vật lí - VSAT,111,150,TCT,Trường Đại học Cần Thơ
19441,TS_8189,5,CTU255,06/06/2025,2025,N1_VS,Tiếng Anh - VSAT,128,150,TCT,Trường Đại học Cần Thơ
19442,TS_8189,5,CTU255,06/06/2025,2025,LI_VS,Vật lí - VSAT,"91,5",150,TCT,Trường Đại học Cần Thơ
19443,TS_8189,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,"117,5",150,TCT,Trường Đại học Cần Thơ
19490,TS_8218,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,95,150,TCT,Trường Đại học Cần Thơ
19491,TS_8218,5,CTU255,06/06/2025,2025,DI_VS,Địa lí - VSAT,"115,5",150,TCT,Trường Đại học Cần Thơ
19492,TS_8218,5,CTU255,06/06/2025,2025,SU_VS,Lịch sử - VSAT,"128,5",150,TCT,Trường Đại học Cần Thơ
19493,TS_8218,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,100,150,TCT,Trường Đại học Cần Thơ
19494,TS_8218,4,CTU254,23/05/2025,2025,VA_VS,Ngữ văn - VSAT,"111,5",150,TCT,Trường Đại học Cần Thơ
19495,TS_8218,4,CTU254,23/05/2025,2025,DI_VS,Địa lí - VSAT,"102,5",150,TCT,Trường Đại học Cần Thơ
19496,TS_8218,4,CTU254,23/05/2025,2025,SU_VS,Lịch sử - VSAT,119,150,TCT,Trường Đại học Cần Thơ
19497,TS_8219,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,73,150,SGD,Trường Đại học Sài Gòn
19498,TS_8219,3,253,10/05/2025,2025,VA_VS,Ngữ văn - VSAT,"120,5",150,SGD,Trường Đại học Sài Gòn
19499,TS_8219,2,252,13/04/2025,2025,LI_VS,Vật lí - VSAT,76,150,SGD,Trường Đại học Sài Gòn
19500,TS_8219,3,253,10/05/2025,2025,HO_VS,Hóa học - VSAT,"56,5",150,SGD,Trường Đại học Sài Gòn
19501,TS_8219,2,252,13/04/2025,2025,TO_VS,Toán - VSAT,"67,5",150,SGD,Trường Đại học Sài Gòn
19502,TS_8219,2,252,13/04/2025,2025,HO_VS,Hóa học - VSAT,72,150,SGD,Trường Đại học Sài Gòn
19503,TS_8219,2,252,13/04/2025,2025,VA_VS,Ngữ văn - VSAT,"94,5",150,SGD,Trường Đại học Sài Gòn
19504,TS_8219,3,HUBSA253,18/05/2025,2025,M3,Hoá,"54,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19505,TS_8219,3,HUBSA253,18/05/2025,2025,M1,Toán,82,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19506,TS_8219,3,HUBSA253,18/05/2025,2025,M2,Vật lý,77,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19507,TS_8219,1,251,06/04/2025,2025,VA_VS,Ngữ văn - VSAT,89,150,SGD,Trường Đại học Sài Gòn
19508,TS_8219,1,251,06/04/2025,2025,TO_VS,Toán - VSAT,50,150,SGD,Trường Đại học Sài Gòn
19509,TS_8219,1,251,06/04/2025,2025,HO_VS,Hóa học - VSAT,57,150,SGD,Trường Đại học Sài Gòn
19510,TS_8219,1,251,06/04/2025,2025,LI_VS,Vật lí - VSAT,"80,5",150,SGD,Trường Đại học Sài Gòn
19512,TS_8219,5,HUBSA255,29/06/2025,2025,M1,Toán,"87,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19513,TS_8219,5,HUBSA255,29/06/2025,2025,M2,Vật lý,92,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19514,TS_8219,5,HUBSA255,29/06/2025,2025,M3,Hoá,55,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19515,TS_8219,4,254,11/05/2025,2025,TO_VS,Toán - VSAT,74,150,SGD,Trường Đại học Sài Gòn
19516,TS_8219,4,254,11/05/2025,2025,LI_VS,Vật lí - VSAT,"75,5",150,SGD,Trường Đại học Sài Gòn
19517,TS_8219,4,254,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,86,150,SGD,Trường Đại học Sài Gòn
19518,TS_8219,4,254,11/05/2025,2025,HO_VS,Hóa học - VSAT,46,150,SGD,Trường Đại học Sài Gòn
19519,TS_8219,3,253,10/05/2025,2025,LI_VS,Vật lí - VSAT,"79,5",150,SGD,Trường Đại học Sài Gòn
19529,TS_8222,5,HUBSA255,29/06/2025,2025,M3,Hoá,56,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19530,TS_8222,5,HUBSA255,29/06/2025,2025,M2,Vật lý,63,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19531,TS_8222,5,HUBSA255,29/06/2025,2025,M1,Toán,"67,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19533,TS_8224,2,CTU252,12/04/2025,2025,TO_VS,Toán - VSAT,113,150,TCT,Trường Đại học Cần Thơ
19534,TS_8224,1,CTU251,22/03/2025,2025,N1_VS,Tiếng Anh - VSAT,"100,5",150,TCT,Trường Đại học Cần Thơ
19535,TS_8224,1,CTU251,22/03/2025,2025,VA_VS,Ngữ văn - VSAT,110,150,TCT,Trường Đại học Cần Thơ
19536,TS_8224,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,105,150,TCT,Trường Đại học Cần Thơ
19537,TS_8224,1,CTU251,22/03/2025,2025,TO_VS,Toán - VSAT,110,150,TCT,Trường Đại học Cần Thơ
19538,TS_8224,5,CTU255,06/06/2025,2025,VA_VS,Ngữ văn - VSAT,121,150,TCT,Trường Đại học Cần Thơ
19539,TS_8224,5,CTU255,06/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"124,5",150,TCT,Trường Đại học Cần Thơ
19540,TS_8224,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"127,5",150,TCT,Trường Đại học Cần Thơ
19541,TS_8224,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,"129,5",150,TCT,Trường Đại học Cần Thơ
19542,TS_8224,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,131,150,TCT,Trường Đại học Cần Thơ
19543,TS_8224,5,CTU255,06/06/2025,2025,LI_VS,Vật lí - VSAT,"99,5",150,TCT,Trường Đại học Cần Thơ
19544,TS_8224,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,123,150,TCT,Trường Đại học Cần Thơ
19545,TS_8224,2,CTU252,12/04/2025,2025,VA_VS,Ngữ văn - VSAT,"114,5",150,TCT,Trường Đại học Cần Thơ
19546,TS_8224,4,CTU254,23/05/2025,2025,VA_VS,Ngữ văn - VSAT,120,150,TCT,Trường Đại học Cần Thơ
19547,TS_8224,4,CTU254,23/05/2025,2025,N1_VS,Tiếng Anh - VSAT,105,150,TCT,Trường Đại học Cần Thơ
19548,TS_8224,2,CTU252,12/04/2025,2025,N1_VS,Tiếng Anh - VSAT,134,150,TCT,Trường Đại học Cần Thơ
19549,TS_8224,2,CTU252,12/04/2025,2025,LI_VS,Vật lí - VSAT,"117,5",150,TCT,Trường Đại học Cần Thơ
19550,TS_8224,4,CTU254,23/05/2025,2025,LI_VS,Vật lí - VSAT,83,150,TCT,Trường Đại học Cần Thơ
19555,TS_8226,1,VLU251,08/07/2025,2025,N1_VS,Tiếng Anh - VSAT,120,150,dvl,Trường Đại học Văn Lang
19556,TS_8226,1,VLU251,08/07/2025,2025,TO_VS,Toán - VSAT,"109,5",150,dvl,Trường Đại học Văn Lang
19557,TS_8226,1,VLU251,08/07/2025,2025,VA_VS,Ngữ văn - VSAT,"121,5",150,dvl,Trường Đại học Văn Lang
19558,TS_8226,3,255,24/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"113,5",150,DMS,Trường Đại học Tài chính - Marketing
19559,TS_8226,3,255,24/05/2025,2025,LI_VS,Vật lí - VSAT,"77,5",150,DMS,Trường Đại học Tài chính - Marketing
19560,TS_8226,3,255,24/05/2025,2025,TO_VS,Toán - VSAT,88,150,DMS,Trường Đại học Tài chính - Marketing
19620,TS_8262,3,CTU253,26/04/2025,2025,N1_VS,Tiếng Anh - VSAT,115,150,TCT,Trường Đại học Cần Thơ
19621,TS_8262,4,DOT4,05/07/2025,2025,N1_VS,Tiếng Anh - VSAT,133,150,SPD,Trường Đại học Đồng Tháp
19622,TS_8262,4,DOT4,05/07/2025,2025,TO_VS,Toán - VSAT,125,150,SPD,Trường Đại học Đồng Tháp
19623,TS_8262,4,DOT4,05/07/2025,2025,LI_VS,Vật lí - VSAT,"127,5",150,SPD,Trường Đại học Đồng Tháp
19625,TS_8262,3,CTU253,26/04/2025,2025,TO_VS,Toán - VSAT,122,150,TCT,Trường Đại học Cần Thơ
19626,TS_8262,3,CTU253,26/04/2025,2025,LI_VS,Vật lí - VSAT,105,150,TCT,Trường Đại học Cần Thơ
19627,TS_8262,5,CTU255,06/06/2025,2025,N1_VS,Tiếng Anh - VSAT,108,150,TCT,Trường Đại học Cần Thơ
19628,TS_8262,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,109,150,TCT,Trường Đại học Cần Thơ
19629,TS_8262,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,124,150,TCT,Trường Đại học Cần Thơ
19630,TS_8262,6,CTU256,17/07/2025,2025,LI_VS,Vật lí - VSAT,"129,5",150,TCT,Trường Đại học Cần Thơ
19631,TS_8262,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,"139,5",150,TCT,Trường Đại học Cần Thơ
19632,TS_8262,5,CTU255,06/06/2025,2025,LI_VS,Vật lí - VSAT,141,150,TCT,Trường Đại học Cần Thơ
19633,TS_8262,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,119,150,TCT,Trường Đại học Cần Thơ
19634,TS_8262,4,CTU254,23/05/2025,2025,VA_VS,Ngữ văn - VSAT,"103,5",150,TCT,Trường Đại học Cần Thơ
19635,TS_8262,4,CTU254,23/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"121,5",150,TCT,Trường Đại học Cần Thơ
19636,TS_8262,4,CTU254,23/05/2025,2025,LI_VS,Vật lí - VSAT,119,150,TCT,Trường Đại học Cần Thơ
19637,TS_8262,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,"121,5",150,TCT,Trường Đại học Cần Thơ
19656,TS_8274,6,CTU256,17/07/2025,2025,LI_VS,Vật lí - VSAT,96,150,TCT,Trường Đại học Cần Thơ
19657,TS_8274,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,128,150,TCT,Trường Đại học Cần Thơ
19658,TS_8274,6,CTU256,17/07/2025,2025,HO_VS,Hóa học - VSAT,103,150,TCT,Trường Đại học Cần Thơ
19665,TS_8277,3,CTU253,26/04/2025,2025,HO_VS,Hóa học - VSAT,"97,5",150,TCT,Trường Đại học Cần Thơ
19666,TS_8277,3,CTU253,26/04/2025,2025,LI_VS,Vật lí - VSAT,99,150,TCT,Trường Đại học Cần Thơ
19667,TS_8277,3,CTU253,26/04/2025,2025,TO_VS,Toán - VSAT,119,150,TCT,Trường Đại học Cần Thơ
19669,TS_8277,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,122,150,TCT,Trường Đại học Cần Thơ
19670,TS_8277,6,CTU256,17/07/2025,2025,LI_VS,Vật lí - VSAT,100,150,TCT,Trường Đại học Cần Thơ
19671,TS_8277,6,CTU256,17/07/2025,2025,HO_VS,Hóa học - VSAT,96,150,TCT,Trường Đại học Cần Thơ
19677,TS_8280,1,251,12/04/2025,2025,TO_VS,Toán - VSAT,128,150,DMS,Trường Đại học Tài chính - Marketing
19678,TS_8280,1,251,12/04/2025,2025,N1_VS,Tiếng Anh - VSAT,"115,5",150,DMS,Trường Đại học Tài chính - Marketing
19679,TS_8280,1,251,12/04/2025,2025,VA_VS,Ngữ văn - VSAT,"124,5",150,DMS,Trường Đại học Tài chính - Marketing
19680,TS_8280,2,253,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,110,150,DMS,Trường Đại học Tài chính - Marketing
19681,TS_8280,2,253,11/05/2025,2025,TO_VS,Toán - VSAT,"105,5",150,DMS,Trường Đại học Tài chính - Marketing
19682,TS_8280,2,253,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,97,150,DMS,Trường Đại học Tài chính - Marketing
19686,TS_8284,2,HUBSA252,20/04/2025,2025,M1,Toán,100,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19687,TS_8284,2,HUBSA252,20/04/2025,2025,M8,Tiếng Anh,93,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19688,TS_8284,2,HUBSA252,20/04/2025,2025,M3,Hoá,58,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19689,TS_8284,1,HUBSA251,23/03/2025,2025,M3,Hoá,"89,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19690,TS_8284,1,HUBSA251,23/03/2025,2025,M8,Tiếng Anh,99,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19691,TS_8284,1,HUBSA251,23/03/2025,2025,M1,Toán,"52,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19692,TS_8284,3,HUBSA253,18/05/2025,2025,M1,Toán,90,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19693,TS_8284,3,HUBSA253,18/05/2025,2025,M3,Hoá,95,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19694,TS_8284,3,HUBSA253,18/05/2025,2025,M8,Tiếng Anh,107,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19695,TS_8284,5,HUBSA255,29/06/2025,2025,M3,Hoá,108,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19696,TS_8284,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,77,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19697,TS_8284,4,HUBSA254,01/06/2025,2025,M1,Toán,"110,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19698,TS_8284,5,HUBSA255,29/06/2025,2025,M1,Toán,"105,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19699,TS_8284,4,HUBSA254,01/06/2025,2025,M8,Tiếng Anh,101,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19700,TS_8284,4,HUBSA254,01/06/2025,2025,M3,Hoá,"95,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19702,TS_8285,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"82,5",150,TCT,Trường Đại học Cần Thơ
19703,TS_8285,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,"120,5",150,TCT,Trường Đại học Cần Thơ
19704,TS_8285,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,83,150,TCT,Trường Đại học Cần Thơ
19705,TS_8285,6,CTU256,17/07/2025,2025,LI_VS,Vật lí - VSAT,70,150,TCT,Trường Đại học Cần Thơ
19721,TS_8297,5,HUBSA255,29/06/2025,2025,M6,Lịch sử,74,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
19722,TS_8297,5,HUBSA255,29/06/2025,2025,M1,Toán,99,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
